Record_Type,Policy_Number,Foreign_Reg_Ind,Registration_Number,Vehicle_Derivative,Named_Driver,Trade_Plate_Ind,Cover_Start_Date,Cover_End_Date,Insert_Date,Update_date,Active_Flag,MID_File_Seq_No,MID_Sent_Ind,Mid_Sent_Date,MID_Status,MID_Error_Codes,Vehicle_Make,Vehicle_Model,Inserted_By,Updated_By
"N","F43063              ","U","AU65FGC","MU02001","SHIMODA","U",2022-04-25 00:00:00,2023-04-24 00:00:00,2022-04-19 00:00:00,2022-04-25 00:00:00,"A",1331,"Y",2022-04-25 00:00:00,"acknowledged","","BMW","X1 SDRIVE 18D","F43063","MID RESPONSE JOB"
"N","F43063              ","U","AV22EBD","MU02494","HOTTA","U",2022-05-23 00:00:00,2023-05-22 00:00:00,2022-05-16 00:00:00,2022-05-23 00:00:00,"A",1383,"Y",2022-05-23 00:00:00,"acknowledged","","KIA","PICANTO 2 DPI","F43063","MID RESPONSE JOB"
"N","F43063              ","U","AV64KZN","MU02394","HIDESHIMA","U",2022-03-05 00:00:00,2023-03-04 00:00:00,2022-03-02 00:00:00,2022-03-05 00:00:00,"A",1236,"Y",2022-03-05 00:00:00,"acknowledged","","VOLKSWAGEN","GOLF SV SE TSI","F43063","MID RESPONSE JOB"
"N","F43063              ","U","AXZ8361","MU02082","SAITO","U",2022-05-27 00:00:00,2023-05-26 00:00:00,2022-05-18 00:00:00,2022-05-27 00:00:00,"A",1390,"Y",2022-05-27 00:00:00,"acknowledged","","VOLKSWAGEN","GOLF","F43063","MID RESPONSE JOB"
"N","F43063              ","U","AY69YJS","MU01082","ODA","U",2022-08-06 00:00:00,2023-08-05 00:00:00,2022-07-28 00:00:00,2022-08-06 00:00:00,"A",1517,"Y",2022-08-06 00:00:00,"acknowledged","","MAZDA","3 SE-L LUX SKYA","F43063","MID RESPONSE JOB"
"N","F43063              ","U","AYZ9064","MU02207","ITO","U",2022-08-06 00:00:00,2023-08-05 00:00:00,2022-07-28 00:00:00,2022-08-06 00:00:00,"A",1517,"Y",2022-08-06 00:00:00,"acknowledged","","TOYOTA","YARIS HYBRID IC","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BA16HDX","MU02551","KUBOTA","U",2022-07-03 00:00:00,2023-07-02 00:00:00,2022-07-01 00:00:00,2022-07-03 00:00:00,"A",1454,"Y",2022-07-03 00:00:00,"acknowledged","","AUDI","A6 S LINE QUATT","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BC15UEU","MU01029","HANAOKA","U",2022-07-31 00:00:00,2023-07-30 00:00:00,2022-07-26 00:00:00,2022-07-31 00:00:00,"A",1506,"Y",2022-07-31 00:00:00,"acknowledged","","BMW","218I GRAN TOURE","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BD13SNJ","MU00740","GOTANI","U",2022-06-18 00:00:00,2023-06-17 00:00:00,2022-06-14 00:00:00,2022-06-18 00:00:00,"A",1423,"Y",2022-06-18 00:00:00,"acknowledged","","TOYOTA","YARIS HYBRID T4","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BD14AEP","MU00760","MATSUMURA","U",2022-06-21 00:00:00,2023-06-20 00:00:00,2022-06-15 00:00:00,2022-06-21 00:00:00,"A",1428,"Y",2022-06-21 00:00:00,"acknowledged","","VOLKSWAGEN","TIGUAN MATCH 4M","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BD55PED","MU01387","SUZUKI","U",2022-09-27 00:00:00,2023-09-26 00:00:00,2022-09-21 00:00:00,2022-09-27 00:00:00,"A",1612,"Y",2022-09-27 00:00:00,"acknowledged","","NISSAN","JUKE TEKNA XENO","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BD63CXB","MU00968","FURUSATO","U",2022-07-21 00:00:00,2023-07-20 00:00:00,2022-07-13 00:00:00,2022-07-21 00:00:00,"A",1487,"Y",2022-07-21 00:00:00,"acknowledged","","TOYOTA","VERSO ICON V-MA","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BD65AZC","MU02504","YURIYAMA","U",2022-05-26 00:00:00,2023-05-25 00:00:00,2022-05-25 00:00:00,2022-05-26 00:00:00,"A",1388,"Y",2022-05-26 00:00:00,"acknowledged","","VOLVO","XC60 R-DESIGN","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BD66XGZ","MU02137","STIEFENHOFER","U",2022-06-24 00:00:00,2023-06-23 00:00:00,2022-06-20 00:00:00,2022-06-24 00:00:00,"A",1434,"Y",2022-06-24 00:00:00,"acknowledged","","NISSAN","MICRA VIBE (80)","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BF06TYT","MU02665","AOYAGI","U",2022-10-06 00:00:00,2023-10-05 00:00:00,2022-10-05 00:00:00,2022-10-06 00:00:00,"A",1630,"Y",2022-10-06 00:00:00,"acknowledged","","VOLKSWAGEN","GOLF S FSI","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BF09AXW","MU00840","YANAGAWA","U",2022-07-04 00:00:00,2023-07-03 00:00:00,2022-06-23 00:00:00,2022-07-04 00:00:00,"A",1456,"Y",2022-07-04 00:00:00,"acknowledged","","MERCEDES-BENZ","C 180K SE /1796","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BF54YSE","MU00059","GRAY","U",2022-02-05 00:00:00,2023-02-04 00:00:00,2022-01-27 00:00:00,2022-02-05 00:00:00,"A",1184,"Y",2022-02-05 00:00:00,"acknowledged","","SUZUKI","ALTO GL","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BF58MDE","MU02043","YONEHARA","U",2022-05-11 00:00:00,2023-05-10 00:00:00,2022-04-29 00:00:00,2022-05-11 00:00:00,"A",1360,"Y",2022-05-11 00:00:00,"acknowledged","","MERCEDES-BENZ","A150 CLASSIC SE","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BF67XDP","MU01494","AKITA","U",2022-10-22 00:00:00,2023-10-21 00:00:00,2022-10-20 00:00:00,2022-10-22 00:00:00,"A",1661,"Y",2022-10-22 00:00:00,"acknowledged","","LEXUS","CT 200H ADVANCE","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BG06LDZ","MU01113","WEMYSS","U",2022-08-07 00:00:00,2023-08-06 00:00:00,2022-07-28 00:00:00,2022-08-07 00:00:00,"A",1518,"Y",2022-08-07 00:00:00,"acknowledged","","VOLKSWAGEN","GOLF PLUS LUNA","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BG07KBF","MU00490","SEGAWA","U",2022-04-17 00:00:00,2023-04-16 00:00:00,2022-04-13 00:00:00,2022-04-17 00:00:00,"A",1316,"Y",2022-04-17 00:00:00,"acknowledged","","MERCEDES-BENZ","C 180K AVANTGAR","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BG12FVH","MU01580","KATO","U",2022-10-31 00:00:00,2023-10-30 00:00:00,2022-10-20 00:00:00,2022-10-31 00:00:00,"A",1676,"Y",2022-10-31 00:00:00,"acknowledged","","VOLKSWAGEN","GOLF MATCH TSI","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BG17KND","MU02515","HARADA","U",2022-06-07 00:00:00,2023-06-06 00:00:00,2022-06-07 00:00:00,2022-06-07 00:00:00,"A",1403,"Y",2022-06-07 00:00:00,"acknowledged","","FIAT","500 S","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BG51FSV","MU00336","KATO","U",2022-03-23 00:00:00,2023-03-22 00:00:00,2022-03-22 00:00:00,2022-03-23 00:00:00,"A",1269,"Y",2022-03-23 00:00:00,"acknowledged","","NISSAN","MICRA SE PLUS A","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BG54EYV","MU00354","NISHINO","U",2022-03-28 00:00:00,2023-03-27 00:00:00,2022-03-25 00:00:00,2022-03-28 00:00:00,"A",1279,"Y",2022-03-28 00:00:00,"acknowledged","","HONDA","CR-V SE SPORT","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BG62HTT","MU01397","KANDA","U",2022-09-28 00:00:00,2023-09-27 00:00:00,2022-09-21 00:00:00,2022-09-28 00:00:00,"A",1614,"Y",2022-09-28 00:00:00,"acknowledged","","NISSAN","QASHQAI N-TEC+","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BG66LGD","MU01418","KOYAMA","U",2022-09-29 00:00:00,2023-09-28 00:00:00,2022-09-21 00:00:00,2022-09-29 00:00:00,"A",1616,"Y",2022-09-29 00:00:00,"acknowledged","","NISSAN","QASHQAI N-CONNE","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BG72YRN","MU01620","KAWASAKI SUBSEA (UK) LIMITED","U",2022-11-20 00:00:00,2023-11-19 00:00:00,2022-11-16 00:00:00,2022-11-20 00:00:00,"A",1714,"Y",2022-11-20 00:00:00,"acknowledged","","MAZDA","CX-5 SE-L","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BJ09VXL","MU02510","KIMURA","U",2022-06-01 00:00:00,2023-05-31 00:00:00,2022-05-31 00:00:00,2022-06-01 00:00:00,"A",1398,"Y",2022-06-01 00:00:00,"acknowledged","","SKODA","FABIA 2 (105)","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BJ16XNH","MU00846","KURUSAKI","U",2022-06-25 00:00:00,2023-06-24 00:00:00,2022-06-22 00:00:00,2022-06-25 00:00:00,"A",1436,"Y",2022-06-25 00:00:00,"acknowledged","","LAND ROVER","DISCOVERY SPORT","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BJ17XCU","MU01365","NAKAMURA","U",2022-09-21 00:00:00,2023-09-20 00:00:00,2022-09-15 00:00:00,2022-09-21 00:00:00,"A",1601,"Y",2022-09-21 00:00:00,"acknowledged","","MINI","ONE /1198CC","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BJ54GDU","MU01860","ISHIKAWA","U",2022-01-29 00:00:00,2023-01-28 00:00:00,2022-01-19 00:00:00,2022-01-29 00:00:00,"A",1171,"Y",2022-01-29 00:00:00,"acknowledged","","NISSAN","MICRA SE","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BJ60YWZ","MU00249","SUZUKI","U",2022-03-13 00:00:00,2023-03-12 00:00:00,2022-03-03 00:00:00,2022-03-13 00:00:00,"A",1251,"Y",2022-03-13 00:00:00,"acknowledged","","TOYOTA","YARIS T SPIRIT","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BK12ZMU","MU01569","ASARI","U",2022-11-05 00:00:00,2023-11-04 00:00:00,2022-10-31 00:00:00,2022-11-05 00:00:00,"A",1686,"Y",2022-11-05 00:00:00,"acknowledged","","HONDA","INSIGHT EX","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BL02GHZ","MU00764","SIMMONETTE","U",2022-06-15 00:00:00,2023-06-14 00:00:00,2022-06-07 00:00:00,2022-06-15 00:00:00,"A",1417,"Y",2022-06-15 00:00:00,"acknowledged","","VOLKSWAGEN","GOLF SE 8V","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BL08VVO","MU00296","TSUDA","U",2022-03-15 00:00:00,2023-03-14 00:00:00,2022-03-14 00:00:00,2022-03-15 00:00:00,"A",1254,"Y",2022-03-15 00:00:00,"acknowledged","","BMW","116 I M SPORT","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BL10DVA","MU02579","YAMAGUCHI","U",2022-08-02 00:00:00,2023-08-01 00:00:00,2022-08-02 00:00:00,2022-08-02 00:00:00,"A",1510,"Y",2022-08-02 00:00:00,"acknowledged","","CHEVROLET","CAPTIVA LTZVCDI","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BL17UFA","MU01080","YOKOBORI","U",2022-08-08 00:00:00,2023-08-07 00:00:00,2022-08-04 00:00:00,2022-08-08 00:00:00,"A",1520,"Y",2022-08-08 00:00:00,"acknowledged","","INFINITI","Q30 PREMIUM","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BN55TBV","MU00643","SUKAGAWA","U",2022-05-22 00:00:00,2023-05-21 00:00:00,2022-05-20 00:00:00,2022-05-22 00:00:00,"A",1381,"Y",2022-05-22 00:00:00,"acknowledged","","AUDI","A4 T SE AVANT","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BN59TXH","MU01179","TANIGAWA","U",2022-08-21 00:00:00,2023-08-20 00:00:00,2022-08-12 00:00:00,2022-08-21 00:00:00,"A",1544,"Y",2022-08-21 00:00:00,"acknowledged","","NISSAN","MICRA ACENTA 80","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BN68SYO","MU01868","WATANABE","U",2022-01-25 00:00:00,2023-01-24 00:00:00,2022-01-18 00:00:00,2022-01-25 00:00:00,"A",1165,"Y",2022-01-25 00:00:00,"acknowledged","","AUDI","A5 S LINE TFSI","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BP10PRV","MU02611","KANETOMO","U",2022-08-23 00:00:00,2023-08-22 00:00:00,2022-08-22 00:00:00,2022-08-23 00:00:00,"A",1547,"Y",2022-08-23 00:00:00,"acknowledged","","TOYOTA","PASSO","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BP11EXL","MU02672","MIYANISHI","U",2022-10-08 00:00:00,2023-10-07 00:00:00,2022-10-07 00:00:00,2022-10-08 00:00:00,"A",1635,"Y",2022-10-08 00:00:00,"acknowledged","","ALFA ROMEA","GIULIETTA VELOC","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BP17NFN","MU02031","INOUE","U",2022-05-05 00:00:00,2023-05-04 00:00:00,2022-04-28 00:00:00,2022-05-05 00:00:00,"A",1349,"Y",2022-05-05 00:00:00,"acknowledged","","NISSAN","QASHQAI","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BP17YRO","MU02643","SAGO","U",2022-09-14 00:00:00,2023-09-13 00:00:00,2022-09-14 00:00:00,2022-09-14 00:00:00,"A",1589,"Y",2022-09-14 00:00:00,"acknowledged","","MERCEDES-BENZ","C220 4MATIC AMG","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BP57ZLK","MU02099","ICHIHASHI","U",2022-06-03 00:00:00,2023-06-02 00:00:00,2022-05-27 00:00:00,2022-06-06 00:00:00,"A",1400,"Y",2022-06-06 00:00:00,"acknowledged","","PEUGEOT","207 S SW (120)","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BRZ8178","MU02029","KOBAYASHI","U",2022-05-01 00:00:00,2023-04-30 00:00:00,2022-04-27 00:00:00,2022-05-01 00:00:00,"A",1342,"Y",2022-05-01 00:00:00,"acknowledged","","MERCEDES-BENZ","A 160 CLASSIC","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BT10CYK","MU00615","SEKIGUCHI","U",2022-05-19 00:00:00,2023-05-18 00:00:00,2022-05-09 00:00:00,2022-05-19 00:00:00,"A",1375,"Y",2022-05-19 00:00:00,"acknowledged","","TOYOTA","AYGO BLACK","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BT10OZX","MU01836","KATAYAMA","U",2022-01-11 00:00:00,2023-01-10 00:00:00,2022-01-10 00:00:00,2022-01-11 00:00:00,"A",1140,"Y",2022-01-11 00:00:00,"acknowledged","","NISSAN","QASHQAI ACENTA","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BT70FJN","MU01718","CENTRAL JAPAN RAILWAY COMPANY","U",2022-12-07 00:00:00,2023-12-06 00:00:00,2022-11-28 00:00:00,2022-12-07 00:00:00,"A",1746,"Y",2022-12-07 00:00:00,"acknowledged","","NISSAN","LEAF E+ TEKNA","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BU06ZXB","MU02623","KINUGASA","U",2022-09-01 00:00:00,2023-08-31 00:00:00,2022-09-01 00:00:00,2022-09-01 00:00:00,"A",1565,"Y",2022-09-01 00:00:00,"acknowledged","","MERCEDES-BENZ","A150 ELEGANCE","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BU08NFV","MU01415","AOYAGI","U",2022-09-29 00:00:00,2023-09-28 00:00:00,2022-09-16 00:00:00,2022-09-29 00:00:00,"A",1616,"Y",2022-09-29 00:00:00,"acknowledged","","MERCEDES-BENZ","C 180K SPORT","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BU12ZJE","MU00154","MAJIMA","U",2022-02-03 00:00:00,2023-02-02 00:00:00,2022-02-02 00:00:00,2022-02-03 00:00:00,"A",1180,"Y",2022-02-03 00:00:00,"acknowledged","","MINI","COOPER","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BU64CFD","MU01256","NINOMIYA","U",2022-09-05 00:00:00,2023-09-04 00:00:00,2022-08-25 00:00:00,2022-09-05 00:00:00,"A",1572,"Y",2022-09-05 00:00:00,"acknowledged","","HONDA","CR-V EX I-VTEC","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BV07OHD","MU02100","KOKUBUN","U",2022-06-03 00:00:00,2023-06-02 00:00:00,2022-05-30 00:00:00,2022-06-06 00:00:00,"A",1400,"Y",2022-06-06 00:00:00,"acknowledged","","TOYOTA","AURIS TR (124)","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BV10ZWM","MU00689","OGINO","U",2022-06-08 00:00:00,2023-06-07 00:00:00,2022-05-30 00:00:00,2022-06-08 00:00:00,"A",1404,"Y",2022-06-08 00:00:00,"acknowledged","","HONDA","JAZZ EX (100)","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BV14UMJ","MU02624","SUZUKI","U",2022-09-02 00:00:00,2023-09-01 00:00:00,2022-09-01 00:00:00,2022-09-02 00:00:00,"A",1566,"Y",2022-09-02 00:00:00,"acknowledged","","TOYOTA","AURIS HYBRID","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BV16FTD","MU00584","AOKI","U",2022-05-11 00:00:00,2023-05-10 00:00:00,2022-05-03 00:00:00,2022-05-11 00:00:00,"A",1360,"Y",2022-05-11 00:00:00,"acknowledged","","FIAT","500X POP STAR","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BV16LLG","MU02296","YOSHIDO","U",2022-11-05 00:00:00,2023-11-04 00:00:00,2022-10-31 00:00:00,2022-11-05 00:00:00,"A",1686,"Y",2022-11-05 00:00:00,"acknowledged","","MINI","CLUBMAN COOPER","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BV58UPL","MU01309","SEKIYA","U",2022-09-16 00:00:00,2023-09-15 00:00:00,2022-09-07 00:00:00,2022-09-16 00:00:00,"A",1592,"Y",2022-09-16 00:00:00,"acknowledged","","VOLKSWAGEN","GOLF S TSI","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BV59FFU","MU01612","KANDA","U",2022-11-12 00:00:00,2023-11-11 00:00:00,2022-11-02 00:00:00,2022-11-12 00:00:00,"A",1699,"Y",2022-11-12 00:00:00,"acknowledged","","MERCEDES-BENZ","C 180K","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BV67UNH","MU02723","YAMAOKU","U",2022-12-02 00:00:00,2023-12-01 00:00:00,2022-12-01 00:00:00,2022-12-02 00:00:00,"A",1737,"Y",2022-12-02 00:00:00,"acknowledged","","MERCEDES-BENZ","C350 PHEV SPORT","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BW17VME","MU02240","HASEGAWA","U",2022-09-03 00:00:00,2023-09-02 00:00:00,2022-08-25 00:00:00,2022-09-03 00:00:00,"A",1568,"Y",2022-09-03 00:00:00,"acknowledged","","HONDA","JAZZ EX NAVI I-","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BW17XCH","MU01402","EBISUYA","U",2022-09-27 00:00:00,2023-09-26 00:00:00,2022-09-15 00:00:00,2022-09-27 00:00:00,"A",1612,"Y",2022-09-27 00:00:00,"acknowledged","","NISSAN","QASHQAI TEKNA D","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BW18HPL","MU02533","NAKAGAWA","U",2022-06-25 00:00:00,2023-06-24 00:00:00,2022-06-24 00:00:00,2022-06-25 00:00:00,"A",1436,"Y",2022-06-25 00:00:00,"acknowledged","","FIAT","LOUNGE","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BW65FDK","MU01160","EMAE","U",2022-08-17 00:00:00,2023-08-16 00:00:00,2022-08-06 00:00:00,2022-08-17 00:00:00,"A",1536,"Y",2022-08-17 00:00:00,"acknowledged","","NISSAN","QASHQAI N-TEC D","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BW67MDX","MU02241","ANDO","U",2022-09-04 00:00:00,2023-09-03 00:00:00,2022-08-25 00:00:00,2022-09-04 00:00:00,"A",1570,"Y",2022-09-04 00:00:00,"acknowledged","","NISSAN","QASHQAI N-CO","F43063","MID RESPONSE JOB"
"N","F43063              ","U","BX64UPV","MU01232","NAKANO","U",2022-09-07 00:00:00,2023-09-06 00:00:00,2022-08-25 00:00:00,2022-09-07 00:00:00,"A",1575,"Y",2022-09-07 00:00:00,"acknowledged","","LEXUS","NX 300H F SPORT","F43063","MID RESPONSE JOB"
"N","F43063              ","U","CA08XNF","MU02088","MIYASHITA","U",2022-06-01 00:00:00,2023-05-31 00:00:00,2022-05-27 00:00:00,2022-06-01 00:00:00,"A",1398,"Y",2022-06-01 00:00:00,"acknowledged","","MERCEDES-BENZ","A 150 CLASSIC","F43063","MID RESPONSE JOB"
"N","F43063              ","U","CA66MFJ","MU02000","ISHIDA","U",2022-04-23 00:00:00,2023-04-22 00:00:00,2022-04-12 00:00:00,2022-04-23 00:00:00,"A",1327,"Y",2022-04-23 00:00:00,"acknowledged","","FORD","FOCUS ZETEC","F43063","MID RESPONSE JOB"
"N","F43063              ","U","CE16WEK","MU00420","KURAJI","U",2022-04-14 00:00:00,2023-04-13 00:00:00,2022-04-04 00:00:00,2022-04-14 00:00:00,"A",1310,"Y",2022-04-14 00:00:00,"acknowledged","","SKODA","CITIGO COLOUR","F43063","MID RESPONSE JOB"
"N","F43063              ","U","CE16ZDF","MU00516","SAI","U",2022-04-18 00:00:00,2023-04-17 00:00:00,2022-04-08 00:00:00,2022-04-18 00:00:00,"A",1317,"Y",2022-04-18 00:00:00,"acknowledged","","AUDI","A4 SPORT TDI UL","F43063","MID RESPONSE JOB"
"N","F43063              ","U","CE60XUO","MU00185","OMI","U",2022-02-08 00:00:00,2023-02-07 00:00:00,2022-02-04 00:00:00,2022-02-08 00:00:00,"A",1189,"Y",2022-02-08 00:00:00,"acknowledged","","TOYOTA","AYGO BLUE","F43063","MID RESPONSE JOB"
"N","F43063              ","U","CE63DKN","MU00194","SAKAI","U",2022-02-12 00:00:00,2023-02-11 00:00:00,2022-02-10 00:00:00,2022-02-12 00:00:00,"A",1197,"Y",2022-02-12 00:00:00,"acknowledged","","CITROEN","C3 EXCLUSIVE","F43063","MID RESPONSE JOB"
"N","F43063              ","U","CE66NFD","MU01403","ARAKI","U",2022-09-28 00:00:00,2023-09-27 00:00:00,2022-09-22 00:00:00,2022-09-28 00:00:00,"A",1614,"Y",2022-09-28 00:00:00,"acknowledged","","TOYOTA","YARIS HYBRID DE","F43063","MID RESPONSE JOB"
"N","F43063              ","U","CF15PGZ","MU02487","NISHINO","U",2022-05-14 00:00:00,2023-05-13 00:00:00,2022-05-12 00:00:00,2022-05-14 00:00:00,"A",1366,"Y",2022-05-14 00:00:00,"acknowledged","","LEXUS","IS 300H EXECUTI","F43063","MID RESPONSE JOB"
"N","F43063              ","U","CF16BTU","MU02720","ITSUKI","U",2022-11-25 00:00:00,2023-11-24 00:00:00,2022-11-25 00:00:00,2022-11-25 00:00:00,"A",1724,"Y",2022-11-25 00:00:00,"acknowledged","","NISSAN","X-TRAIL TEKNA","F43063","MID RESPONSE JOB"
"N","F43063              ","U","CF21KRZ","MU00546","OIDA","U",2022-05-20 00:00:00,2023-05-19 00:00:00,2022-05-10 00:00:00,2022-05-20 00:00:00,"A",1377,"Y",2022-05-20 00:00:00,"acknowledged","","AUDI","A4 TECHNIK 35","F43063","MID RESPONSE JOB"
"N","F43063              ","U","CFZ1809","MU02421","OSHIMA","U",2022-03-30 00:00:00,2023-03-29 00:00:00,2022-03-28 00:00:00,2022-03-30 00:00:00,"A",1282,"Y",2022-03-30 00:00:00,"acknowledged","","MERCEDES-BENZ","B 160 SPORT","F43063","MID RESPONSE JOB"
"N","F43063              ","U","CK09OEZ","MU00634","TURNER","U",2022-05-21 00:00:00,2023-05-20 00:00:00,2022-05-20 00:00:00,2022-05-21 00:00:00,"A",1379,"Y",2022-05-21 00:00:00,"acknowledged","","NISSAN","NOTE TEKNA","F43063","MID RESPONSE JOB"
"N","F43063              ","U","CK13VSP","MU00556","AKAMA","U",2022-10-31 00:00:00,2023-05-23 00:00:00,2022-10-31 00:00:00,2022-10-31 00:00:00,"A",1677,"Y",2022-10-31 00:00:00,"acknowledged","","FORD","FOCUS ZETEC(105","F43063","MID RESPONSE JOB"
"N","F43063              ","U","CK58RZR","MU00791","KONDO","U",2022-06-28 00:00:00,2023-06-27 00:00:00,2022-06-20 00:00:00,2022-06-28 00:00:00,"A",1441,"Y",2022-06-28 00:00:00,"acknowledged","","MERCEDES-BENZ","A 170 CLASSIC S","F43063","MID RESPONSE JOB"
"N","F43063              ","U","CN14KNU","MU01602","SHIABTA","U",2022-11-09 00:00:00,2023-11-08 00:00:00,2022-11-03 00:00:00,2022-11-09 00:00:00,"A",1693,"Y",2022-11-09 00:00:00,"acknowledged","","FORD","FOCUS ZETEC","F43063","MID RESPONSE JOB"
"N","F43063              ","U","CN15HYL","MU02164","WAKABAYASHI","U",2022-07-10 00:00:00,2023-07-09 00:00:00,2022-06-29 00:00:00,2022-07-10 00:00:00,"A",1467,"Y",2022-07-10 00:00:00,"acknowledged","","MINI","ONE /1198CC","F43063","MID RESPONSE JOB"
"N","F43063              ","U","CN18WDP","MU01434","NAKAO","U",2022-10-02 00:00:00,2023-10-01 00:00:00,2022-09-22 00:00:00,2022-10-02 00:00:00,"A",1623,"Y",2022-10-02 00:00:00,"acknowledged","","VOLKSWAGEN","SCIROCCO GT TSI","F43063","MID RESPONSE JOB"
"N","F43063              ","U","CP08VNU","MU01065","SHIRAMA","U",2022-08-03 00:00:00,2023-08-02 00:00:00,2022-08-02 00:00:00,2022-08-03 00:00:00,"A",1511,"Y",2022-08-03 00:00:00,"acknowledged","","NISSAN","NOTE TEKNA 1598","F43063","MID RESPONSE JOB"
"N","F43063              ","U","CP17ORS","MU02381","KATAOKA","U",2022-02-12 00:00:00,2023-02-11 00:00:00,2022-02-11 00:00:00,2022-02-12 00:00:00,"A",1197,"Y",2022-02-12 00:00:00,"acknowledged","","MITSUBISHI","ASX 3","F43063","MID RESPONSE JOB"
"N","F43063              ","U","CP51ADX","MU02506","ARAKI","U",2022-05-26 00:00:00,2023-05-25 00:00:00,2022-05-26 00:00:00,2022-05-26 00:00:00,"A",1389,"Y",2022-05-26 00:00:00,"acknowledged","","BMW","525 I SPORT","F43063","MID RESPONSE JOB"
"N","F43063              ","U","CP61ZTE","MU01992","UMEZAWA","U",2022-04-17 00:00:00,2023-04-16 00:00:00,2022-04-08 00:00:00,2022-04-17 00:00:00,"A",1316,"Y",2022-04-17 00:00:00,"acknowledged","","HONDA","CIVIC SE I-VTEC","F43063","MID RESPONSE JOB"
"N","F43063              ","U","CP66VEH","MU01139","ARIGA","U",2022-08-23 00:00:00,2023-08-22 00:00:00,2022-08-12 00:00:00,2022-08-23 00:00:00,"A",1547,"Y",2022-08-23 00:00:00,"acknowledged","","PEUGEOT","2008 ALLURE PUR","F43063","MID RESPONSE JOB"
"N","F43063              ","U","CP67GDY","MU02405","KUZUNO","U",2022-03-11 00:00:00,2023-03-10 00:00:00,2022-03-09 00:00:00,2022-03-11 00:00:00,"A",1247,"Y",2022-03-11 00:00:00,"acknowledged","","VOLKSWAGEN","UP! MOVE UP! 60","F43063","MID RESPONSE JOB"
